Year_record,Interaction,Date,Troop,Observer,Time,GIVER,RECIPIENT,DOB_Recipient,DOB_Giver,Age_Giver,Age_Recipient,Month_record
2014,Grooming,06/06/2014,J,AJ,1899-12-31 10:08:43,Callar,Sheyhe,03/07/2010,18/10/2010,43,47,6
2014,Grooming,06/06/2014,J,AJ,1899-12-31 10:37:10,Fildit,Sheyhe,03/07/2010,18/10/2010,43,47,6
2015,Grooming,27/07/2015,J,Claudia,1899-12-31 07:14:14,Doleoy,Sheyhe,03/07/2010,01/06/2011,49,60,7
2015,Grooming,16/08/2015,J,Carolyn,1899-12-31 11:53:09,Hoonov,Sheyhe,03/07/2010,24/11/2008,80,61,8
2015,Grooming,27/08/2015,J,Charmaine,1899-12-31 09:08:30,Mbmeba,Sheyhe,03/07/2010,NA,NA,61,8
2015,Grooming,01/07/2015,J,AJ,1899-12-31 13:40:07,Nieyia,Sheyhe,03/07/2010,NA,NA,59,7
2014,Grooming,02/07/2014,J,Miquel,1899-12-31 13:36:03,Mbmeba,Sheyhe,03/07/2010,NA,NA,47,7
2015,Grooming,04/08/2015,J,Thibault,1899-12-31 06:54:13,Addede,Sheyhe,03/07/2010,23/10/2005,117,61,8
2014,Grooming,03/06/2014,J,Einat,1899-12-31 14:04:21,JKJKK,Sheyhe,03/07/2010,15/10/2008,67,47,6
2015,Grooming,05/09/2015,J,Matteo,1899-12-31 13:53:18,Brtero,Sheyhe,03/07/2010,28/04/2009,76,62,9
2014,Grooming,10/06/2014,J,AJ,1899-12-31 10:27:51,Mbmeba,Sheyhe,03/07/2010,NA,NA,47,6
2019,Grooming,10/06/2019,J,Harrison,1899-12-31 15:09:15,Xenaen,ShRahe,18/10/2010,17/10/2014,55,103,6
2017,Grooming,28/06/2017,J,AJ,1899-12-31 09:48:41,Hoonov,ShRahe,18/10/2010,24/11/2008,103,80,6
2019,Grooming,30/04/2019,J,Tess,1899-12-31 10:58:36,Nykayi,ShRahe,18/10/2010,24/10/2017,18,102,4
2014,Grooming,06/07/2014,J,Alice,1899-12-31 14:36:17,Kalaam,ShRahe,18/10/2010,NA,NA,44,7
2019,Grooming,04/05/2019,J,Richard,1899-12-31 09:28:58,Hoonov,ShRahe,18/10/2010,24/11/2008,125,102,5
2017,Grooming,09/08/2017,J,Christine,1899-12-31 15:22:12,Kalaam,ShRahe,18/10/2010,NA,NA,81,8
2016,Grooming,05/07/2016,J,Elly,1899-12-31 12:49:19,Pietik,ShRahe,18/10/2010,09/12/2014,18,68,7
2015,Grooming,07/09/2015,J,Carolyn,1899-12-31 10:45:40,Kalaam,ShRahe,18/10/2010,NA,NA,58,9
2019,Grooming,03/05/2019,J,Jules,1899-12-31 17:15:49,Kalaam,ShRahe,18/10/2010,NA,NA,102,5
2016,Grooming,30/07/2016,J,AJ,1899-12-31 17:15:48,Kalaam,ShRahe,18/10/2010,NA,NA,69,7
2018,Grooming,25/09/2018,J,Nick,1899-12-31 14:13:19,Cohooe,ShRahe,18/10/2010,06/05/2015,40,95,9
2019,Grooming,24/06/2019,J,Harrison,1899-12-31 12:21:07,Karial,ShRahe,18/10/2010,02/09/2013,69,104,6
2017,Grooming,06/08/2017,J,AJ,1899-12-31 08:57:04,Kalaam,ShRahe,18/10/2010,NA,NA,81,8
2018,Grooming,12/11/2018,J,Chloe,1899-12-31 08:27:34,Xenaen,ShRahe,18/10/2010,17/10/2014,48,96,11
2019,Grooming,13/07/2019,J,Tess,1899-12-31 08:39:08,Hoonov,ShRahe,18/10/2010,24/11/2008,127,104,7
2018,Grooming,13/10/2018,J,Chloe,1899-12-31 17:58:22,Kalaam,ShRahe,18/10/2010,NA,NA,95,10
2016,Grooming,10/08/2016,J,Sarah,1899-12-31 13:20:05,Hoonov,ShRahe,18/10/2010,24/11/2008,92,69,8
2016,Grooming,03/07/2016,J,Elly,1899-12-31 12:51:11,Kalaam,ShRahe,18/10/2010,NA,NA,68,7
2017,Grooming,27/06/2017,J,Alice,1899-12-31 15:05:16,Kalaam,ShRahe,18/10/2010,NA,NA,80,6
2019,Grooming,20/06/2019,J,Richard,1899-12-31 12:55:30,Hoonov,ShRahe,18/10/2010,24/11/2008,126,104,6
2016,Grooming,16/07/2016,J,Molly,1899-12-31 13:49:07,Kalaam,ShRahe,18/10/2010,NA,NA,68,7
2018,Grooming,10/11/2018,J,Charlotte,1899-12-31 08:40:36,Kalaam,ShRahe,18/10/2010,NA,NA,96,11
2015,Grooming,25/04/2015,J,Charmaine,1899-12-31 07:29:38,Kalaam,ShRahe,18/10/2010,NA,NA,54,4
2019,Grooming,26/04/2019,J,Rachel,1899-12-31 17:18:14,Kalaam,ShRahe,18/10/2010,NA,NA,102,4
2019,Grooming,23/06/2019,J,Jules,1899-12-31 16:04:53,Ketsea,ShRahe,18/10/2010,31/01/2014,64,104,6
2019,Grooming,29/04/2019,J,Richard,1899-12-31 09:14:27,Nykayi,ShRahe,18/10/2010,24/10/2017,18,102,4
2018,Grooming,01/12/2018,J,Vittoria,1899-12-31 11:52:59,Ketsea,ShRahe,18/10/2010,31/01/2014,57,97,12
2016,Grooming,31/07/2016,J,AJ,1899-12-31 10:12:00,Kalaam,ShRahe,18/10/2010,NA,NA,69,7
2018,Grooming,09/09/2018,J,Jules,1899-12-31 08:11:04,Hoonov,ShRahe,18/10/2010,24/11/2008,117,94,9
2018,Grooming,20/09/2018,J,Remi,1899-12-31 11:25:17,Hoonov,ShRahe,18/10/2010,24/11/2008,117,95,9
2014,Grooming,07/06/2014,J,Miquel,1899-12-31 14:29:32,Hueyux,ShRahe,18/10/2010,24/07/2010,46,43,6
2015,Grooming,28/08/2015,J,Matteo,1899-12-31 11:02:56,Kalaam,ShRahe,18/10/2010,NA,NA,58,8
2015,Grooming,17/09/2015,J,Carolyn,1899-12-31 07:31:39,Doleoy,ShRahe,18/10/2010,01/06/2011,51,58,9
2019,Grooming,10/05/2019,J,Anna,1899-12-31 18:10:27,Ketsea,ShRahe,18/10/2010,31/01/2014,63,102,5
2019,Grooming,11/07/2019,J,Jules,1899-12-31 07:45:05,Harear,ShRahe,18/10/2010,NA,NA,104,7
2017,Grooming,20/08/2017,J,Katie,1899-12-31 09:11:43,Kalaam,ShRahe,18/10/2010,NA,NA,82,8
2016,Grooming,13/08/2016,J,Sarah,1899-12-31 16:46:20,Fildit,ShRahe,18/10/2010,18/10/2010,69,69,8
2018,Grooming,12/09/2018,J,Jules,1899-12-31 14:03:19,Kalaam,ShRahe,18/10/2010,NA,NA,94,9
2016,Grooming,21/07/2016,J,Dylan,1899-12-31 15:25:19,Scpfch,ShRahe,18/10/2010,25/10/2011,56,69,7
2017,Grooming,09/08/2017,J,Debbie,1899-12-31 15:02:29,Kalaam,ShRahe,18/10/2010,NA,NA,81,8
2016,Grooming,30/07/2016,J,AJ,1899-12-31 15:41:02,Kalaam,ShRahe,18/10/2010,NA,NA,69,7
2016,Grooming,19/08/2016,J,Sarah,1899-12-31 16:56:02,Brlera,ShRahe,18/10/2010,NA,NA,70,8
2019,Grooming,09/05/2019,J,Ndapandula,1899-12-31 12:39:49,Nykayi,ShRahe,18/10/2010,24/10/2017,18,102,5
2014,Grooming,17/06/2014,J,Nacho,1899-12-31 12:56:11,Sheyhe,ShRahe,18/10/2010,03/07/2010,47,43,6
2017,Grooming,15/08/2017,J,Alice,1899-12-31 14:37:50,Kalaam,ShRahe,18/10/2010,NA,NA,81,8
2014,Grooming,15/06/2014,J,Agata,1899-12-31 14:35:02,Frwnre,ShRahe,18/10/2010,23/06/2006,95,43,6
2016,Grooming,12/07/2016,J,Molly,1899-12-31 06:43:25,Xenaen,ShRahe,18/10/2010,17/10/2014,20,68,7
2018,Grooming,02/12/2018,J,Jules,1899-12-31 10:40:44,Ketsea,ShRahe,18/10/2010,31/01/2014,58,97,12
2015,Grooming,06/09/2015,J,AJ,1899-12-31 10:28:49,Hoonov,ShRahe,18/10/2010,24/11/2008,81,58,9
2016,Grooming,14/08/2016,J,Claudia,1899-12-31 08:22:46,Kalaam,ShRahe,18/10/2010,NA,NA,69,8
2019,Grooming,29/05/2019,J,Rachel,1899-12-31 18:37:23,Nykayi,ShRahe,18/10/2010,24/10/2017,19,103,5
2019,Grooming,14/06/2019,J,Anna,1899-12-31 14:07:29,Kalaam,ShRahe,18/10/2010,NA,NA,103,6
2015,Grooming,24/06/2015,J,AJ,1899-12-31 17:27:17,Kalaam,ShRahe,18/10/2010,NA,NA,56,6
2018,Grooming,27/09/2018,J,Chloe,1899-12-31 09:06:39,Pietik,ShRahe,18/10/2010,09/12/2014,45,95,9
2019,Grooming,29/04/2019,J,Harrison,1899-12-31 10:20:36,Ketsea,ShRahe,18/10/2010,31/01/2014,62,102,4
2019,Grooming,24/07/2019,J,Jules,1899-12-31 17:03:06,Kalaam,ShRahe,18/10/2010,NA,NA,105,7
2015,Grooming,26/04/2015,J,Charmaine,1899-12-31 09:43:50,Kalaam,ShRahe,18/10/2010,NA,NA,54,4
2016,Grooming,10/08/2016,J,Sarah,1899-12-31 13:38:39,Kalaam,ShRahe,18/10/2010,NA,NA,69,8
2018,Grooming,21/09/2018,J,Jules,1899-12-31 12:22:55,Hoonov,ShRahe,18/10/2010,24/11/2008,117,95,9
2019,Grooming,25/04/2019,J,Richard,1899-12-31 13:03:21,Kalaam,ShRahe,18/10/2010,NA,NA,102,4
2016,Grooming,06/08/2016,J,AJ,1899-12-31 15:18:28,Hoonov,ShRahe,18/10/2010,24/11/2008,92,69,8
2015,Grooming,23/08/2015,J,Charmaine,1899-12-31 06:24:33,Kalaam,ShRahe,18/10/2010,NA,NA,58,8
2017,Grooming,10/07/2017,J,Katie,1899-12-31 14:16:51,Auenus,ShRahe,18/10/2010,06/12/2010,79,80,7
2019,Grooming,26/06/2019,J,Anna,1899-12-31 11:50:12,Kalaam,ShRahe,18/10/2010,NA,NA,104,6
2015,Grooming,24/04/2015,J,Claudia,1899-12-31 15:29:59,Kalaam,ShRahe,18/10/2010,NA,NA,54,4
2017,Grooming,28/06/2017,J,AJ,1899-12-31 11:38:43,Joceoy,ShRahe,18/10/2010,25/01/2011,77,80,6
2014,Grooming,07/06/2014,J,AJ,1899-12-31 14:20:49,Doleoy,ShRahe,18/10/2010,01/06/2011,36,43,6
2017,Grooming,27/07/2017,J,AJ,1899-12-31 12:03:47,Muinuf,ShRahe,18/10/2010,14/10/2013,45,81,7
2018,Grooming,08/09/2018,J,Alice,1899-12-31 14:38:54,Amlimb,ShRahe,18/10/2010,23/07/2014,49,94,9
2015,Grooming,13/09/2015,J,Claudia,1899-12-31 06:43:42,Doleoy,ShRahe,18/10/2010,01/06/2011,51,58,9
2016,Grooming,08/08/2016,J,AJ,1899-12-31 12:41:53,Kalaam,ShRahe,18/10/2010,NA,NA,69,8
2016,Grooming,07/07/2016,J,AJ,1899-12-31 15:30:21,Kalaam,ShRahe,18/10/2010,NA,NA,68,7
2019,Grooming,03/05/2019,J,Anna,1899-12-31 14:03:35,Kalaam,ShRahe,18/10/2010,NA,NA,102,5
2015,Grooming,20/07/2015,J,Thibault,1899-12-31 11:27:38,Doleoy,ShRahe,18/10/2010,01/06/2011,49,57,7
2016,Grooming,05/08/2016,J,Sarah,1899-12-31 17:15:47,Kalaam,ShRahe,18/10/2010,NA,NA,69,8
2018,Grooming,14/09/2018,J,Charlotte,1899-12-31 15:59:59,Kalaam,ShRahe,18/10/2010,NA,NA,94,9
2018,Grooming,31/10/2018,J,Jules,1899-12-31 10:32:18,Mzzuzu,ShRahe,18/10/2010,15/05/2017,17,96,10
2016,Grooming,31/07/2016,J,AJ,1899-12-31 14:30:21,Doleoy,ShRahe,18/10/2010,01/06/2011,61,69,7
2017,Grooming,23/07/2017,J,Christine,1899-12-31 14:33:34,Asovsi,ShRahe,18/10/2010,18/10/2010,81,81,7
2016,Grooming,08/08/2016,J,AJ,1899-12-31 11:46:09,Doleoy,ShRahe,18/10/2010,01/06/2011,62,69,8
2016,Grooming,14/08/2016,J,Claudia,1899-12-31 11:01:09,Yadeao,ShRahe,18/10/2010,NA,NA,69,8
2016,Grooming,21/07/2016,J,Dylan,1899-12-31 14:41:58,Karial,ShRahe,18/10/2010,02/09/2013,34,69,7
2014,Grooming,08/06/2014,J,Miquel,1899-12-31 10:34:26,Callar,ShRahe,18/10/2010,18/10/2010,43,43,6
2016,Grooming,18/07/2016,J,Elly,1899-12-31 11:16:29,Fildit,ShRahe,18/10/2010,18/10/2010,68,68,7
2016,Grooming,01/08/2016,J,AJ,1899-12-31 07:48:22,Kalaam,ShRahe,18/10/2010,NA,NA,69,8
2014,Grooming,18/05/2014,J,Agata,1899-12-31 13:12:23,Kalaam,ShRahe,18/10/2010,NA,NA,42,5
2014,Grooming,25/06/2014,J,Miquel,1899-12-31 12:19:13,Sheyhe,ShRahe,18/10/2010,03/07/2010,47,44,6
2019,Grooming,31/05/2019,J,Anna,1899-12-31 14:52:51,Kalaam,ShRahe,18/10/2010,NA,NA,103,5
2019,Grooming,12/07/2019,J,Tess,1899-12-31 16:20:25,Lukaus,ShRahe,18/10/2010,NA,NA,104,7
2019,Grooming,12/06/2019,J,Tess,1899-12-31 08:57:00,Kalaam,ShRahe,18/10/2010,NA,NA,103,6
2018,Grooming,17/09/2018,J,Remi,1899-12-31 17:38:17,Yadeao,ShRahe,18/10/2010,NA,NA,94,9
2018,Grooming,30/10/2018,J,Charlotte,1899-12-31 13:46:55,Kalaam,ShRahe,18/10/2010,NA,NA,96,10
2016,Grooming,31/07/2016,J,AJ,1899-12-31 10:10:45,Scpfch,ShRahe,18/10/2010,25/10/2011,57,69,7
2015,Grooming,13/07/2015,J,Ineke,1899-12-31 13:51:10,Kalaam,ShRahe,18/10/2010,NA,NA,56,7
2015,Grooming,01/07/2015,J,AJ,1899-12-31 11:46:34,Doleoy,ShRahe,18/10/2010,01/06/2011,48,56,7
2015,Grooming,14/04/2015,J,Claudia,1899-12-31 16:03:21,Kalaam,ShRahe,18/10/2010,NA,NA,53,4
2015,Grooming,01/07/2015,J,AJ,1899-12-31 06:40:01,Kalaam,ShRahe,18/10/2010,NA,NA,56,7
2016,Grooming,30/07/2016,J,AJ,1899-12-31 12:09:59,Kalaam,ShRahe,18/10/2010,NA,NA,69,7
2018,Grooming,30/11/2018,J,Jules,1899-12-31 13:57:45,Harear,ShRahe,18/10/2010,NA,NA,97,11
2018,Grooming,06/11/2018,J,Jules,1899-12-31 16:52:52,Xenaen,ShRahe,18/10/2010,17/10/2014,48,96,11
2019,Grooming,25/07/2019,J,Tess,1899-12-31 15:55:22,Kalaam,ShRahe,18/10/2010,NA,NA,105,7
2014,Grooming,21/05/2014,J,Einat,1899-12-31 08:41:41,Kalaam,ShRahe,18/10/2010,NA,NA,43,5
2014,Grooming,24/05/2014,J,Nacho,1899-12-31 13:47:48,Kalaam,ShRahe,18/10/2010,NA,NA,43,5
2018,Grooming,13/09/2018,J,Charlotte,1899-12-31 15:26:55,Clrale,ShRahe,18/10/2010,10/04/2015,41,94,9
2018,Grooming,24/09/2018,J,Chloe,1899-12-31 08:56:37,Karial,ShRahe,18/10/2010,02/09/2013,60,95,9
2015,Grooming,18/07/2015,J,Claudia,1899-12-31 13:50:02,Kalaam,ShRahe,18/10/2010,NA,NA,56,7
2016,Grooming,08/08/2016,J,AJ,1899-12-31 09:22:30,Kalaam,ShRahe,18/10/2010,NA,NA,69,8
2014,Grooming,01/06/2014,J,Miquel,1899-12-31 09:34:46,Kalaam,ShRahe,18/10/2010,NA,NA,43,6
2018,Grooming,09/11/2018,J,Jules,1899-12-31 10:01:55,Scpfch,ShRahe,18/10/2010,25/10/2011,84,96,11
2019,Grooming,17/07/2019,J,Anna,1899-12-31 10:43:43,Xenaen,ShRahe,18/10/2010,17/10/2014,56,104,7
2019,Grooming,13/06/2019,J,Harrison,1899-12-31 13:48:42,Doleoy,ShRahe,18/10/2010,01/06/2011,96,103,6
2019,Grooming,20/06/2019,J,Rachel,1899-12-31 14:56:28,Scpfch,ShRahe,18/10/2010,25/10/2011,91,104,6
2019,Grooming,06/05/2019,J,Jules,1899-12-31 12:03:14,Amlimb,ShRahe,18/10/2010,23/07/2014,57,102,5
2018,Grooming,15/09/2018,J,Jules,1899-12-31 18:48:30,Nykayi,ShRahe,18/10/2010,24/10/2017,10,94,9
2019,Grooming,10/05/2019,J,Jules,1899-12-31 13:23:34,Lukaus,ShRahe,18/10/2010,NA,NA,102,5
2018,Grooming,09/09/2018,J,Jules,1899-12-31 15:42:03,Hoonov,ShRahe,18/10/2010,24/11/2008,117,94,9
2016,Grooming,08/08/2016,J,AJ,1899-12-31 07:13:47,Kalaam,ShRahe,18/10/2010,NA,NA,69,8
2016,Grooming,07/07/2016,J,AJ,1899-12-31 14:29:14,Kalaam,ShRahe,18/10/2010,NA,NA,68,7
2016,Grooming,01/08/2016,J,AJ,1899-12-31 17:20:24,Scpfch,ShRahe,18/10/2010,25/10/2011,57,69,8
2016,Grooming,21/07/2016,J,Dylan,1899-12-31 10:22:22,Yaraao,ShRahe,18/10/2010,16/04/2012,51,69,7
2016,Grooming,08/08/2016,J,AJ,1899-12-31 16:34:48,Hoonov,ShRahe,18/10/2010,24/11/2008,92,69,8
2017,Grooming,31/07/2017,J,AJ,1899-12-31 07:15:40,Asovsi,ShRahe,18/10/2010,18/10/2010,81,81,7
2019,Grooming,29/04/2019,J,Harrison,1899-12-31 10:19:50,Ishash,ShRahe,18/10/2010,16/07/2017,21,102,4
2015,Grooming,16/07/2015,J,Charmaine,1899-12-31 13:11:23,Kalaam,ShRahe,18/10/2010,NA,NA,56,7
2017,Grooming,17/06/2017,J,NA,1899-12-31 09:04:13,Ganeab,ShRahe,18/10/2010,NA,NA,79,6
2019,Grooming,17/05/2019,J,Rachel,1899-12-31 12:36:32,Scpfch,ShRahe,18/10/2010,25/10/2011,90,102,5
2019,Grooming,23/06/2019,J,Jules,1899-12-31 14:04:43,Xenaen,ShRahe,18/10/2010,17/10/2014,56,104,6
2019,Grooming,23/04/2019,J,Harrison,1899-12-31 13:46:58,Kalaam,ShRahe,18/10/2010,NA,NA,102,4
2015,Grooming,15/08/2015,J,Carolyn,1899-12-31 08:16:35,Kalaam,ShRahe,18/10/2010,NA,NA,57,8
2014,Grooming,11/05/2014,J,Andy,1899-12-31 13:05:12,Kalaam,ShRahe,18/10/2010,NA,NA,42,5
2014,Grooming,06/06/2014,J,Nacho,1899-12-31 12:52:56,Hoonov,ShRahe,18/10/2010,24/11/2008,66,43,6
2015,Grooming,25/05/2015,J,Ineke,1899-12-31 12:19:21,Tooyol,ShRahe,18/10/2010,17/03/2011,50,55,5
2016,Grooming,05/07/2016,J,AJ,1899-12-31 15:51:49,Ganeab,ShRahe,18/10/2010,NA,NA,68,7
2018,Grooming,14/10/2018,J,Remi,1899-12-31 13:55:58,Doleoy,ShRahe,18/10/2010,01/06/2011,88,95,10
2018,Grooming,18/09/2018,J,Jules,1899-12-31 15:57:05,Priare,ShRahe,18/10/2010,NA,NA,95,9
2017,Grooming,09/07/2017,J,AJ,1899-12-31 08:57:57,Kalaam,ShRahe,18/10/2010,NA,NA,80,7
2016,Grooming,16/07/2016,J,Molly,1899-12-31 14:20:57,Hoonov,ShRahe,18/10/2010,24/11/2008,91,68,7
2019,Grooming,15/05/2019,J,Tess,1899-12-31 13:38:53,Hoonov,ShRahe,18/10/2010,24/11/2008,125,102,5
2019,Grooming,11/07/2019,J,Jules,1899-12-31 15:30:59,Kalaam,ShRahe,18/10/2010,NA,NA,104,7
2019,Grooming,19/06/2019,J,Anna,1899-12-31 14:47:34,Scpfch,ShRahe,18/10/2010,25/10/2011,91,104,6
2016,Grooming,13/07/2016,J,Molly,1899-12-31 12:34:54,Bearea,ShRahe,18/10/2010,16/02/2013,40,68,7
2019,Grooming,17/07/2019,J,Anna,1899-12-31 18:05:13,Kalaam,ShRahe,18/10/2010,NA,NA,104,7
2015,Grooming,09/09/2015,J,AJ,1899-12-31 09:05:52,Kalaam,ShRahe,18/10/2010,NA,NA,58,9
2018,Grooming,24/09/2018,J,Remi,1899-12-31 08:09:19,Priare,ShRahe,18/10/2010,NA,NA,95,9
2016,Grooming,13/08/2016,J,AJ,1899-12-31 07:29:19,Cohooe,ShRahe,18/10/2010,06/05/2015,15,69,8
2015,Grooming,21/08/2015,J,Claudia,1899-12-31 11:17:57,Doleoy,ShRahe,18/10/2010,01/06/2011,50,58,8
2015,Grooming,07/09/2015,J,Carolyn,1899-12-31 13:37:09,Kalaam,ShRahe,18/10/2010,NA,NA,58,9
2019,Grooming,06/05/2019,J,Jules,1899-12-31 16:12:59,Kalaam,ShRahe,18/10/2010,NA,NA,102,5
2018,Grooming,18/09/2018,J,Jules,1899-12-31 17:31:55,Hoonov,ShRahe,18/10/2010,24/11/2008,117,95,9
2018,Grooming,27/10/2018,J,Vittoria,1899-12-31 10:50:27,Lukaus,ShRahe,18/10/2010,NA,NA,96,10
2014,Grooming,28/05/2014,J,Alice,1899-12-31 17:34:51,Lomeom,Sineie,24/05/2013,NA,NA,12,5
2015,Grooming,27/08/2015,J,Claudia,1899-12-31 14:57:31,Doleoy,Stckte,22/12/2008,01/06/2011,50,80,8
2014,Grooming,06/06/2014,J,AJ,1899-12-31 09:48:30,Scpfch,Stckte,22/12/2008,25/10/2011,31,65,6
2014,Grooming,31/05/2014,J,Einat,1899-12-31 16:55:56,Hueyux,Stckte,22/12/2008,24/07/2010,46,65,5
2015,Grooming,25/05/2015,J,Ineke,1899-12-31 15:02:45,ShRahe,Stckte,22/12/2008,18/10/2010,55,77,5
2015,Grooming,26/05/2015,J,Claudia,1899-12-31 07:24:25,Brlera,Stckte,22/12/2008,NA,NA,77,5
2015,Grooming,24/04/2015,J,Claudia,1899-12-31 17:48:05,Frwnre,Stckte,22/12/2008,23/06/2006,106,76,4
2014,Grooming,13/06/2014,J,Miquel,1899-12-31 16:05:44,Yadeao,Stckte,22/12/2008,NA,NA,65,6
2015,Grooming,18/05/2015,J,JoshF,1899-12-31 16:44:04,Lukaus,Stckte,22/12/2008,NA,NA,76,5
2015,Grooming,01/07/2015,J,AJ,1899-12-31 13:19:47,Doleoy,Stckte,22/12/2008,01/06/2011,48,78,7
2015,Grooming,24/05/2015,J,Roxie,1899-12-31 09:55:51,Prttra,Stckte,22/12/2008,24/11/2008,77,77,5
2015,Grooming,26/04/2015,J,Charmaine,1899-12-31 09:44:21,Priare,Stckte,22/12/2008,NA,NA,76,4
2015,Grooming,21/07/2015,J,Ineke,1899-12-31 14:44:39,Joceoy,Stckte,22/12/2008,25/01/2011,53,78,7
2014,Grooming,11/07/2014,J,Alice,1899-12-31 17:40:57,Yadeao,Stckte,22/12/2008,NA,NA,66,7
2014,Grooming,29/05/2014,J,Alice,1899-12-31 11:41:33,Ganeab,Stckte,22/12/2008,NA,NA,65,5
2014,Grooming,09/05/2014,J,Nacho,1899-12-31 09:06:21,Scpica,Stckte,22/12/2008,NA,NA,64,5
2015,Grooming,02/07/2015,J,Claudia,1899-12-31 16:40:09,Yadeao,Stckte,22/12/2008,NA,NA,78,7
2014,Grooming,04/06/2014,J,Miquel,1899-12-31 08:31:41,Brlera,Stckte,22/12/2008,NA,NA,65,6
2015,Grooming,04/07/2015,J,AJ,1899-12-31 12:56:36,Harear,Stckte,22/12/2008,NA,NA,78,7
2015,Grooming,26/07/2015,J,Matteo,1899-12-31 17:24:25,Scpfch,Stckte,22/12/2008,25/10/2011,45,79,7
2014,Grooming,17/06/2014,J,Nacho,1899-12-31 12:50:30,Joceoy,Stckte,22/12/2008,25/01/2011,40,65,6
2015,Grooming,25/04/2015,J,Charmaine,1899-12-31 16:28:07,Joceoy,Stckte,22/12/2008,25/01/2011,50,76,4
2014,Grooming,20/06/2014,J,Miquel,1899-12-31 14:54:54,Auenus,Stckte,22/12/2008,06/12/2010,42,65,6
2014,Grooming,16/06/2014,J,Miquel,1899-12-31 09:08:52,Nieyia,Stckte,22/12/2008,NA,NA,65,6
2015,Grooming,02/08/2015,J,Claudia,1899-12-31 13:55:06,Brlera,Stckte,22/12/2008,NA,NA,79,8
2015,Grooming,28/06/2015,J,Ineke,1899-12-31 15:57:49,Brlera,Stckte,22/12/2008,NA,NA,78,6
2017,Grooming,15/08/2017,J,Alice,1899-12-31 16:04:39,Yadeao,Takaan,30/03/2015,NA,NA,28,8
2017,Grooming,07/08/2017,J,Katie,1899-12-31 14:32:48,Yadeao,Takaan,30/03/2015,NA,NA,28,8
2016,Grooming,07/07/2016,J,AJ,1899-12-31 13:34:37,Ketsea,Takaan,30/03/2015,31/01/2014,29,15,7
2019,Grooming,24/05/2019,J,Anna,1899-12-31 08:08:06,Mzzuzu,Takaan,30/03/2015,15/05/2017,24,49,5
2018,Grooming,21/10/2018,J,Remi,1899-12-31 18:03:06,Yadeao,Takaan,30/03/2015,NA,NA,42,10
2016,Grooming,08/08/2016,J,AJ,1899-12-31 12:34:36,Yadeao,Takaan,30/03/2015,NA,NA,16,8
2018,Grooming,28/09/2018,J,Chloe,1899-12-31 09:25:47,Yadeao,Takaan,30/03/2015,NA,NA,41,9
2018,Grooming,24/10/2018,J,Vittoria,1899-12-31 15:49:59,Yadeao,Takaan,30/03/2015,NA,NA,42,10
2016,Grooming,04/07/2016,J,Dylan,1899-12-31 17:01:04,Ganeab,Takaan,30/03/2015,NA,NA,15,7
2019,Grooming,05/05/2019,J,Ndapandula,1899-12-31 17:00:03,Doleoy,Takaan,30/03/2015,01/06/2011,95,49,5
2016,Grooming,07/07/2016,J,AJ,1899-12-31 16:23:55,Yadeao,Takaan,30/03/2015,NA,NA,15,7
2018,Grooming,30/09/2018,J,Chloe,1899-12-31 12:15:07,Lileib,Takaan,30/03/2015,NA,NA,42,9
2016,Grooming,05/08/2016,J,Dylan,1899-12-31 17:51:58,Yadeao,Takaan,30/03/2015,NA,NA,16,8
2016,Grooming,11/08/2016,J,Zoe,1899-12-31 13:59:44,Yadeao,Takaan,30/03/2015,NA,NA,16,8
2017,Grooming,04/08/2017,J,Axelle,1899-12-31 11:33:34,Yadeao,Takaan,30/03/2015,NA,NA,28,8
2016,Grooming,24/08/2016,J,Zoe,1899-12-31 06:16:17,Ketsea,Takaan,30/03/2015,31/01/2014,30,16,8
2017,Grooming,20/08/2017,J,Katie,1899-12-31 12:47:53,Yadeao,Takaan,30/03/2015,NA,NA,28,8
2016,Grooming,08/07/2016,J,Sarah,1899-12-31 17:11:19,Ketsea,Takaan,30/03/2015,31/01/2014,29,15,7
2018,Grooming,24/10/2018,J,Remi,1899-12-31 16:52:45,Yadeao,Takaan,30/03/2015,NA,NA,42,10
2017,Grooming,06/08/2017,J,AJ,1899-12-31 08:49:24,Yadeao,Takaan,30/03/2015,NA,NA,28,8
2017,Grooming,21/08/2017,J,Katie,1899-12-31 13:41:56,Yadeao,Takaan,30/03/2015,NA,NA,28,8
2017,Grooming,18/08/2017,J,AJ,1899-12-31 09:31:18,Yadeao,Takaan,30/03/2015,NA,NA,28,8
2019,Grooming,20/06/2019,J,Rachel,1899-12-31 13:14:06,Coinon,Takaan,30/03/2015,16/05/2017,25,50,6
2019,Grooming,24/04/2019,J,Harrison,1899-12-31 11:49:26,Sesseu,Takaan,30/03/2015,15/09/2015,43,48,4
2016,Grooming,15/07/2016,J,Dylan,1899-12-31 08:43:01,Yadeao,Takaan,30/03/2015,NA,NA,15,7
2016,Grooming,12/07/2016,J,Molly,1899-12-31 06:54:05,Karial,Takaan,30/03/2015,02/09/2013,34,15,7
2019,Grooming,29/04/2019,J,Harrison,1899-12-31 09:13:06,Xenaen,Takaan,30/03/2015,17/10/2014,54,48,4
2018,Grooming,30/11/2018,J,Charlotte,1899-12-31 09:11:35,Doleoy,Takaan,30/03/2015,01/06/2011,89,44,11
